-8.30E-10,0.285337448,15,
-8.30E-10,0.288508356,14,
-8.30E-10,0.291679204,15,
-8.30E-10,0.294850111,14,
-8.30E-10,0.298020959,14,
-8.30E-10,0.301191807,13,
-8.30E-10,0.304362714,13,
-8.30E-10,0.307533622,13,
-8.30E-10,0.310704529,11,
-8.30E-10,0.313875377,11,
-8.30E-10,0.317046225,10,
-8.30E-10,0.320217133,5,
-8.30E-10,0.32338798,0,
-8.30E-10,0.326558888,0,
-8.30E-10,0.329729795,1,
-8.30E-10,0.332900643,1,
-8.30E-10,0.336071551,0,
-8.30E-10,0.339242399,0,
-8.30E-10,0.342413306,0,
-8.30E-10,0.345584154,0,
-8.30E-10,0.348755062,0,
-8.30E-10,0.351925969,0,
-8.30E-10,0.355096817,0,
-8.30E-10,0.358267665,0,
-8.30E-10,0.361438572,0,
-8.30E-10,0.36460942,0,
-8.30E-10,0.367780328,0,
-8.30E-10,0.370951235,0,
-8.30E-10,0.374122143,0,
-8.30E-10,0.377292931,0,
-8.30E-10,0.380463839,0,
-8.30E-10,0.383634746,0,
-8.30E-10,0.386805594,0,
-8.30E-10,0.389976501,0,
-8.30E-10,0.393147409,0,
-8.30E-10,0.396318257,0,
-8.30E-10,0.399489105,0,
-8.27E-10,-0.390060008,0,
-8.27E-10,-0.38688913,0,
-8.27E-10,-0.383718252,0,
-8.27E-10,-0.380547374,0,
-8.27E-10,-0.377376497,0,
-8.27E-10,-0.374205619,0,
-8.27E-10,-0.371034741,0,
-8.27E-10,-0.367863834,0,
-8.27E-10,-0.364692956,0,
-8.27E-10,-0.361522079,0,
-8.27E-10,-0.358351201,0,
-8.27E-10,-0.355180323,0,
-8.27E-10,-0.352009445,0,
-8.27E-10,-0.348838568,0,
-8.27E-10,-0.34566769,0,
-8.27E-10,-0.342496812,0,
-8.27E-10,-0.339325935,0,
-8.27E-10,-0.336155057,0,
-8.27E-10,-0.332984179,0,
-8.27E-10,-0.329813272,0,
-8.27E-10,-0.326642394,0,
-8.27E-10,-0.323471546,2,
-8.27E-10,-0.320300639,1,
-8.27E-10,-0.317129761,4,
-8.27E-10,-0.313958883,5,
-8.27E-10,-0.310788006,5,
-8.27E-10,-0.307617128,11,
-8.27E-10,-0.30444625,12,
-8.27E-10,-0.301275373,13,
-8.27E-10,-0.298104495,13,
-8.27E-10,-0.294933617,14,
-8.27E-10,-0.29176271,14,
-8.27E-10,-0.288591862,14,
-8.27E-10,-0.285420954,14,
-8.27E-10,-0.282250077,15,
-8.27E-10,-0.279079199,15,
-8.27E-10,-0.275908321,14,
-8.27E-10,-0.272737443,15,
-8.27E-10,-0.269566566,14,
-8.27E-10,-0.266395688,14,
-8.27E-10,-0.263224781,13,
-8.27E-10,-0.260053933,13,
-8.27E-10,-0.256883055,12,
-8.27E-10,-0.253712177,11,
-8.27E-10,-0.25054127,10,
-8.27E-10,-0.247370407,6,
-8.27E-10,-0.244199514,3,
-8.27E-10,-0.241028652,0,
-8.27E-10,-0.237857774,0,
-8.27E-10,-0.234686881,0,
-8.27E-10,-0.231516004,0,
-8.27E-10,-0.228345111,0,
-8.27E-10,-0.225174248,1,
-8.27E-10,-0.222003371,0,
-8.27E-10,-0.218832478,7,
-8.27E-10,-0.2156616,8,
-8.27E-10,-0.212490723,11,
-8.27E-10,-0.209319845,11,
-8.27E-10,-0.206148967,12,
-8.27E-10,-0.202978089,12,
-8.27E-10,-0.199807197,13,
-8.27E-10,-0.196636319,13,
-8.27E-10,-0.193465441,13,
-8.27E-10,-0.190294564,13,
-8.27E-10,-0.187123686,14,
-8.27E-10,-0.183952793,14,
-8.27E-10,-0.180781916,15,
-8.27E-10,-0.177611053,15,
-8.27E-10,-0.17444016,15,
-8.27E-10,-0.171269283,15,
-8.27E-10,-0.168098405,14,
-8.27E-10,-0.164927512,14,
-8.27E-10,-0.16175665,14,
-8.27E-10,-0.158585757,14,
-8.27E-10,-0.155414879,13,
-8.27E-10,-0.152244002,13,
-8.27E-10,-0.149073109,12,
-8.27E-10,-0.145902246,11,
-8.27E-10,-0.142731369,11,
-8.27E-10,-0.139560491,7,
-8.27E-10,-0.136389583,5,
-8.27E-10,-0.133218735,3,
-8.27E-10,-0.130047828,2,
-8.27E-10,-0.12687695,0,
-8.27E-10,-0.123706102,0,
-8.27E-10,-0.120535195,0,
-8.27E-10,-0.117364317,0,
-8.27E-10,-0.114193439,0,
-8.27E-10,-0.111022562,0,
-8.27E-10,-0.107851684,0,
-8.27E-10,-0.104680806,0,
-8.27E-10,-0.101509929,0,
-8.27E-10,-0.098339021,0,
-8.27E-10,-0.095168173,0,
-8.27E-10,-0.091997296,0,
-8.27E-10,-0.088826388,0,
-8.27E-10,-0.08565554,0,
-8.27E-10,-0.082484633,0,
-8.27E-10,-0.079313755,0,
-8.27E-10,-0.076142907,0,
-8.27E-10,-0.072972,0,
-8.27E-10,-0.069801122,0,
-8.27E-10,-0.066630214,0,
-8.27E-10,-0.063459367,0,
-8.27E-10,-0.060288489,0,
-8.27E-10,-0.057117581,0,
-8.27E-10,-0.053946733,0,
-8.27E-10,-0.050775826,0,
-8.27E-10,-0.047604948,0,
-8.27E-10,-0.0444341,0,
-8.27E-10,-0.041263193,0,
-8.27E-10,-0.038092315,0,
-8.27E-10,-0.034921438,0,
-8.27E-10,-0.03175056,0,
-8.27E-10,-0.028579682,0,
-8.27E-10,-0.025408804,0,
-8.27E-10,-0.022237927,0,
-8.27E-10,-0.019067019,0,
-8.27E-10,-0.015896171,0,
-8.27E-10,-0.012725294,0,
-8.27E-10,-0.009554386,0,
-8.27E-10,-0.006383538,0,
-8.27E-10,-0.003212631,0,
-8.27E-10,-4.18E-05,0,
-8.27E-10,0.003129125,0,
-8.27E-10,0.006300002,0,
-8.27E-10,0.00947088,0,
-8.27E-10,0.012641788,0,
-8.27E-10,0.015812635,0,
-8.27E-10,0.018983513,0,
-8.27E-10,0.022154421,0,
-8.27E-10,0.025325269,0,
-8.27E-10,0.028496176,0,
-8.27E-10,0.031667054,0,
-8.27E-10,0.034837902,0,
-8.27E-10,0.038008809,0,
-8.27E-10,0.041179687,0,
-8.27E-10,0.044350564,0,
-8.27E-10,0.047521442,0,
-8.27E-10,0.05069232,0,
-8.27E-10,0.053863198,0,
-8.27E-10,0.057034075,0,
-8.27E-10,0.060204983,0,
-8.27E-10,0.063375831,0,
-8.27E-10,0.066546708,0,
-8.27E-10,0.069717616,0,
-8.27E-10,0.072888494,0,
-8.27E-10,0.076059371,0,
-8.27E-10,0.079230249,0,
-8.27E-10,0.082401127,0,
-8.27E-10,0.085572004,0,
-8.27E-10,0.088742882,0,
-8.27E-10,0.09191379,0,
-8.27E-10,0.095084637,0,
-8.27E-10,0.098255515,0,
-8.27E-10,0.101426423,0,
-8.27E-10,0.10459727,0,
-8.27E-10,0.107768178,0,
-8.27E-10,0.110939026,0,
-8.27E-10,0.114109933,0,
-8.27E-10,0.117280841,0,
-8.27E-10,0.120451689,0,
-8.27E-10,0.123622537,0,
-8.27E-10,0.126793444,0,
-8.27E-10,0.129964352,1,
-8.27E-10,0.1331352,2,
-8.27E-10,0.136306107,3,
-8.27E-10,0.139476955,10,
-8.27E-10,0.142647803,11,
-8.27E-10,0.14581871,11,
-8.27E-10,0.148989618,12,
-8.27E-10,0.152160525,13,
-8.27E-10,0.155331373,13,
-8.27E-10,0.158502221,13,
-8.27E-10,0.161673129,14,
-8.27E-10,0.164843976,14,
-8.27E-10,0.168014884,14,
-8.27E-10,0.171185791,14,
-8.27E-10,0.174356639,14,
-8.27E-10,0.177527487,15,
-8.27E-10,0.180698395,15,
-8.27E-10,0.183869302,15,
-8.27E-10,0.18704015,14,
-8.27E-10,0.190211058,13,
-8.27E-10,0.193381965,14,
-8.27E-10,0.196552813,14,
-8.27E-10,0.199723661,13,
-8.27E-10,0.202894568,12,
-8.27E-10,0.206065416,12,
-8.27E-10,0.209236324,11,
-8.27E-10,0.212407231,10,
-8.27E-10,0.215578139,10,
-8.27E-10,0.218748927,5,
-8.27E-10,0.221919835,6,
-8.27E-10,0.225090742,2,
-8.27E-10,0.22826159,0,
-8.27E-10,0.231432498,1,
-8.27E-10,0.234603405,0,
-8.27E-10,0.237774193,0,
-8.27E-10,0.240945101,0,
-8.27E-10,0.244116008,3,
-8.27E-10,0.247286916,2,
-8.27E-10,0.250457764,4,
-8.27E-10,0.253628671,10,
-8.27E-10,0.256799579,10,
-8.27E-10,0.259970367,11,
-8.27E-10,0.263141274,13,
-8.27E-10,0.266312182,14,
-8.27E-10,0.26948303,13,
-8.27E-10,0.272653937,14,
-8.27E-10,0.275824845,14,
-8.27E-10,0.278995693,14,
-8.27E-10,0.282166541,14,
-8.27E-10,0.285337448,15,
-8.27E-10,0.288508356,14,
-8.27E-10,0.291679204,15,
-8.27E-10,0.294850111,14,
-8.27E-10,0.298020959,14,
-8.27E-10,0.301191807,13,
-8.27E-10,0.304362714,13,
-8.27E-10,0.307533622,13,
-8.27E-10,0.310704529,11,
-8.27E-10,0.313875377,11,
-8.27E-10,0.317046225,10,
-8.27E-10,0.320217133,7,
-8.27E-10,0.32338798,0,
-8.27E-10,0.326558888,0,
-8.27E-10,0.329729795,1,
-8.27E-10,0.332900643,1,
-8.27E-10,0.336071551,0,
-8.27E-10,0.339242399,0,
-8.27E-10,0.342413306,0,
-8.27E-10,0.345584154,0,
-8.27E-10,0.348755062,0,
-8.27E-10,0.351925969,0,
-8.27E-10,0.355096817,0,
-8.27E-10,0.358267665,0,
-8.27E-10,0.361438572,0,
-8.27E-10,0.36460942,0,
-8.27E-10,0.367780328,0,
-8.27E-10,0.370951235,0,
-8.27E-10,0.374122143,0,
-8.27E-10,0.377292931,0,
-8.27E-10,0.380463839,0,
-8.27E-10,0.383634746,0,
-8.27E-10,0.386805594,0,
-8.27E-10,0.389976501,0,
-8.27E-10,0.393147409,0,
-8.27E-10,0.396318257,0,
-8.27E-10,0.399489105,0,
-8.23E-10,-0.390060008,0,
-8.23E-10,-0.38688913,0,
-8.23E-10,-0.383718252,0,
-8.23E-10,-0.380547374,0,
-8.23E-10,-0.377376497,0,
-8.23E-10,-0.374205619,0,
-8.23E-10,-0.371034741,0,
-8.23E-10,-0.367863834,0,
-8.23E-10,-0.364692956,0,
-8.23E-10,-0.361522079,0,
-8.23E-10,-0.358351201,0,
-8.23E-10,-0.355180323,0,
-8.23E-10,-0.352009445,0,
-8.23E-10,-0.348838568,0,
-8.23E-10,-0.34566769,0,
-8.23E-10,-0.342496812,0,
-8.23E-10,-0.339325935,0,
-8.23E-10,-0.336155057,0,
-8.23E-10,-0.332984179,0,
-8.23E-10,-0.329813272,0,
-8.23E-10,-0.326642394,0,
-8.23E-10,-0.323471546,1,
-8.23E-10,-0.320300639,2,
-8.23E-10,-0.317129761,4,
-8.23E-10,-0.313958883,5,
-8.23E-10,-0.310788006,6,
-8.23E-10,-0.307617128,11,
-8.23E-10,-0.30444625,12,
-8.23E-10,-0.301275373,13,
-8.23E-10,-0.298104495,13,
-8.23E-10,-0.294933617,14,
-8.23E-10,-0.29176271,14,
-8.23E-10,-0.288591862,15,
-8.23E-10,-0.285420954,14,
-8.23E-10,-0.282250077,15,
-8.23E-10,-0.279079199,15,
-8.23E-10,-0.275908321,14,
-8.23E-10,-0.272737443,15,
-8.23E-10,-0.269566566,14,
-8.23E-10,-0.266395688,14,
-8.23E-10,-0.263224781,13,
-8.23E-10,-0.260053933,13,
-8.23E-10,-0.256883055,12,
-8.23E-10,-0.253712177,10,
-8.23E-10,-0.25054127,10,
-8.23E-10,-0.247370407,6,
-8.23E-10,-0.244199514,3,
-8.23E-10,-0.241028652,0,
